Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute
4,2,1,106,3h 15m,0.0,5,7202,1,6,11,0,14,15
3,0,5,18,2h 50m,0.0,8,4944,24,3,23,30,2,20
8,0,2,18,2h 40m,0.0,8,3625,1,6,5,55,8,35
4,3,0,66,21h 55m,1.0,5,9663,9,5,14,5,12,0
6,2,1,104,8h 40m,1.0,8,9794,15,5,10,20,19,0
8,4,3,48,1h 30m,0.0,8,2437,1,5,13,15,14,45
6,2,1,104,15h 30m,1.0,8,13377,15,6,10,0,1,30
4,3,0,66,8h 40m,1.0,5,8586,6,6,20,0,4,40
4,0,5,5,6h 20m,1.0,8,19225,6,3,8,55,15,15
4,2,1,104,5h 35m,1.0,8,15554,18,5,22,50,4,25
4,3,0,73,12h 30m,1.0,8,12121,1,5,9,35,22,5
3,0,2,18,2h 50m,0.0,8,3943,27,5,10,10,13,0
4,0,5,5,11h 35m,1.0,8,13555,18,3,21,25,9,0
3,0,2,18,3h 5m,0.0,8,4990,21,6,18,15,21,20
1,2,1,103,26h 30m,1.0,8,8854,6,3,20,30,23,0
6,2,1,111,9h,1.0,8,7878,27,5,7,10,16,10
10,0,5,18,2h 45m,0.0,8,8028,3,3,9,50,12,35
4,3,0,66,13h 20m,1.0,5,8586,9,5,18,55,8,15
1,3,0,74,20h 15m,2.0,8,15164,1,5,17,30,13,45
4,0,5,5,8h 15m,1.0,8,12284,18,3,7,0,15,15
4,4,3,48,1h 25m,0.0,5,4995,21,6,7,5,8,30
6,2,1,104,10h 30m,1.0,8,10051,27,5,8,45,19,15
4,3,0,66,20h,1.0,5,9663,21,5,14,5,10,5
1,3,0,72,22h 25m,2.0,8,14424,1,5,7,0,5,25
4,2,1,104,9h,1.0,8,14714,15,6,10,0,19,0
1,4,3,48,1h 30m,0.0,8,3100,24,5,13,55,15,25
3,2,1,103,5h 20m,1.0,8,6493,6,6,17,5,22,25
4,3,0,66,17h 5m,1.0,8,14571,6,6,6,30,23,35
4,2,1,116,13h 30m,2.0,5,10368,15,6,5,30,19,0
4,2,1,104,13h 25m,1.0,8,14714,3,6,15,0,4,25
8,1,4,127,2h 15m,0.0,7,3543,18,5,8,20,10,35
0,3,0,73,11h 50m,1.0,8,6810,6,6,7,35,19,25
8,3,0,64,2h 30m,0.0,7,5201,24,3,9,0,11,30
6,2,1,104,8h,1.0,8,13377,24,6,17,30,1,30
7,2,1,104,11h 20m,1.0,8,14629,21,3,7,30,18,50
3,2,1,104,13h 30m,1.0,8,6093,9,4,7,30,21,0
6,2,1,109,13h 55m,3.0,8,15419,12,6,11,35,1,30
1,3,0,67,20h 55m,2.0,8,13484,21,5,16,50,13,45
1,2,1,104,10h 40m,1.0,8,8372,18,5,21,0,7,40
1,0,5,25,27h 5m,2.0,8,8534,15,3,8,15,11,20
4,0,2,18,3h,0.0,5,4030,15,5,17,45,20,45
4,2,1,113,18h 50m,2.0,8,13292,24,6,9,35,4,25
1,2,1,104,11h 15m,1.0,8,16754,9,3,8,0,19,15
3,3,0,64,2h 40m,0.0,8,6565,1,3,17,15,19,55
4,2,1,104,20h 10m,1.0,8,16079,27,5,22,50,19,0
4,2,1,113,15h 10m,2.0,5,11507,9,5,21,25,12,35
10,4,3,45,25h 55m,1.0,8,12395,6,3,7,30,9,25
3,0,5,5,5h,1.0,8,22153,1,3,19,35,0,35
4,2,1,122,29h 50m,2.0,5,10919,27,6,6,45,12,35
4,3,0,66,7h 35m,1.0,8,13759,24,3,21,10,4,45
1,2,1,106,2h 50m,0.0,8,6094,18,4,5,10,8,0
1,3,0,67,28h 20m,2.0,8,11542,21,5,9,25,13,45
4,0,5,5,22h 45m,1.0,8,25735,1,3,11,40,10,25
4,0,5,5,24h 10m,1.0,8,17471,6,3,22,50,23,0
4,3,0,66,7h 5m,1.0,5,10844,9,6,16,30,23,35
1,2,1,104,12h 40m,1.0,8,8372,3,6,19,0,7,40
3,1,4,127,2h 25m,0.0,8,3858,15,6,11,35,14,0
3,0,5,18,2h 45m,0.0,8,5694,15,3,1,30,4,15
4,2,1,104,24h 35m,1.0,8,17234,3,3,18,15,18,50
4,2,1,118,19h,2.0,8,11546,9,4,9,25,4,25
10,0,5,18,2h 40m,0.0,8,8028,3,3,7,0,9,40
4,0,2,18,3h,0.0,8,8016,15,6,19,50,22,50
1,3,0,73,23h 55m,1.0,8,10413,24,5,20,30,20,25
1,0,5,16,11h 5m,2.0,8,11948,12,3,11,5,22,10
4,4,3,48,1h 30m,0.0,5,3205,1,4,10,20,11,50
3,0,2,18,2h 50m,0.0,8,4423,18,5,13,0,15,50
10,0,5,18,2h 40m,0.0,8,4878,24,3,7,0,9,40
3,2,1,103,5h 10m,1.0,8,5912,15,4,17,5,22,15
1,3,0,85,27h 5m,2.0,8,11411,12,5,5,50,8,55
6,2,1,104,14h,1.0,8,7618,24,6,7,0,21,0
4,0,2,18,2h 55m,0.0,8,7229,12,4,15,15,18,10
3,2,1,103,4h 50m,1.0,8,6147,27,6,15,10,20,0
4,2,1,101,10h,2.0,8,14237,15,6,18,25,4,25
3,2,1,98,5h 55m,1.0,8,6101,21,3,7,45,13,40
1,3,0,68,12h 45m,2.0,8,12324,21,5,16,50,5,35
10,0,5,0,15h 15m,1.0,8,18387,1,3,6,40,21,55
4,2,1,104,12h 25m,1.0,5,10262,3,6,16,0,4,25
4,2,1,104,10h,1.0,5,10262,15,6,9,0,19,0
4,0,2,18,3h,0.0,8,7229,21,4,7,10,10,10
0,3,0,64,2h 30m,0.0,8,3807,27,6,22,50,1,20
6,2,1,104,10h 20m,1.0,8,7695,21,3,15,15,1,35
1,3,0,85,27h 5m,2.0,8,12723,18,5,5,50,8,55
8,4,3,48,1h 30m,0.0,7,2175,15,5,13,15,14,45
3,2,1,104,16h 15m,1.0,8,6628,27,5,9,15,1,30
4,2,1,122,13h 50m,2.0,8,13376,12,6,14,35,4,25
3,3,0,64,2h 35m,0.0,8,4148,27,3,15,10,17,45
4,2,1,113,23h,2.0,5,9254,27,3,5,25,4,25
4,0,2,18,3h 5m,0.0,8,8016,24,6,18,55,22,0
4,0,2,18,3h,0.0,5,4030,1,5,17,45,20,45
4,0,2,18,3h,0.0,5,5198,12,5,17,45,20,45
0,3,0,64,2h 30m,0.0,8,4409,15,4,19,55,22,25
1,4,3,48,1h 30m,0.0,8,10082,1,3,13,55,15,25
4,3,0,66,20h,1.0,5,9663,18,5,14,5,10,5
8,0,2,18,2h 40m,0.0,8,3971,3,4,5,55,8,35
3,1,4,127,2h 20m,0.0,8,6297,15,3,7,55,10,15
8,0,2,18,2h 40m,0.0,7,3573,9,5,5,55,8,35
4,3,0,66,8h 30m,1.0,5,10844,21,5,14,5,22,35
3,0,2,18,2h 45m,0.0,8,4423,27,4,6,5,8,50
4,0,5,5,7h 15m,1.0,8,19225,6,3,14,5,21,20
3,1,4,127,2h 25m,0.0,8,6297,12,3,22,5,0,30
8,3,0,64,2h 20m,0.0,8,3849,6,3,22,20,0,40
6,2,1,104,7h 30m,1.0,8,15078,6,3,8,0,15,30
3,3,0,80,4h 25m,1.0,8,4205,12,5,19,20,23,45
1,0,2,18,2h 50m,0.0,8,5228,27,5,13,20,16,10
6,2,1,104,14h,1.0,8,7408,6,6,7,0,21,0
4,0,2,18,2h 55m,0.0,5,7229,9,6,11,10,14,5
4,2,1,122,13h 50m,2.0,5,10919,15,6,14,35,4,25
4,0,2,18,2h 55m,0.0,5,4544,1,5,15,15,18,10
4,2,1,104,20h 25m,1.0,5,6540,21,3,8,0,4,25
4,2,1,104,9h,1.0,8,16079,21,5,10,0,19,0
6,2,1,104,7h 15m,1.0,8,13377,1,6,18,15,1,30
3,0,2,18,2h 55m,0.0,8,4823,3,6,18,55,21,50
4,3,0,73,17h 55m,1.0,8,14151,15,5,17,0,10,55
2,3,0,66,8h 15m,1.0,8,6095,9,5,23,30,7,45
1,2,1,104,9h 15m,1.0,8,12029,27,5,10,0,19,15
1,3,0,80,16h 5m,1.0,8,4437,6,4,19,0,11,5
3,0,2,18,2h 45m,0.0,8,3419,27,6,1,30,4,15
3,0,2,18,2h 50m,0.0,8,3943,1,4,10,10,13,0
6,2,1,104,11h 35m,1.0,8,13542,21,3,14,0,1,35
1,2,1,103,5h 20m,1.0,8,7174,27,6,17,40,23,0
3,4,3,48,1h 25m,0.0,8,7417,9,3,9,10,10,35
4,2,1,97,15h,2.0,8,16704,9,5,13,25,4,25
1,3,0,64,2h 35m,0.0,8,4435,18,3,20,45,23,20
0,0,2,18,2h 50m,0.0,8,3383,21,6,23,55,2,45
3,3,0,64,2h 35m,0.0,8,4804,21,4,4,40,7,15
0,0,2,18,2h 50m,0.0,8,3383,27,5,4,55,7,45
3,3,0,77,5h 20m,1.0,8,6991,24,5,15,10,20,30
1,2,1,97,38h 15m,2.0,8,10441,9,5,5,0,19,15
3,2,1,111,4h 25m,1.0,8,5073,21,3,7,35,12,0
6,2,1,104,15h 15m,1.0,8,7695,21,3,10,20,1,35
1,2,1,121,12h 45m,1.0,8,7480,24,5,20,40,9,25
4,2,1,104,25h 5m,1.0,5,10262,9,6,11,30,12,35
4,0,5,5,12h 30m,1.0,8,13817,12,3,22,55,11,25
4,3,0,73,9h 35m,1.0,8,13067,21,5,9,35,19,10
8,4,3,48,1h 30m,0.0,7,1965,6,6,13,15,14,45
3,2,1,111,9h 20m,1.0,8,6674,6,6,6,50,16,10
1,4,3,47,11h 50m,2.0,8,16172,12,3,5,5,16,55
6,2,1,104,6h 25m,1.0,5,7268,24,6,12,50,19,15
4,0,5,5,5h 15m,1.0,8,17524,15,3,7,0,12,15
6,2,1,104,7h 30m,1.0,8,7888,21,5,18,0,1,30
3,4,3,48,1h 30m,0.0,8,2754,6,6,19,5,20,35
1,0,5,21,11h 55m,3.0,8,10573,3,3,12,0,23,55
6,2,1,104,7h 20m,1.0,8,11789,9,6,11,40,19,0
4,3,0,73,22h 45m,1.0,8,13067,6,5,20,25,19,10
3,0,5,18,2h 45m,0.0,8,4238,24,3,0,40,3,25
6,2,1,104,11h 30m,1.0,8,9794,21,5,7,30,19,0
1,2,1,112,26h 20m,2.0,8,7615,21,3,7,5,9,25
4,2,1,113,42h 5m,2.0,8,11664,21,3,10,20,4,25
4,3,0,66,13h 20m,1.0,5,7064,1,4,6,30,19,50
3,3,0,80,4h 25m,1.0,8,3809,15,4,19,20,23,45
8,3,0,64,2h 30m,0.0,7,3841,18,6,17,10,19,40
6,2,1,104,13h 50m,1.0,8,6795,27,5,11,40,1,30
3,3,0,80,4h 50m,1.0,8,4565,24,4,15,15,20,5
3,2,1,104,7h,1.0,8,12351,9,3,18,35,1,35
3,2,1,106,3h 15m,0.0,8,5021,18,3,21,5,0,20
1,2,1,112,20h 20m,2.0,8,10467,21,5,13,5,9,25
1,0,2,18,2h 45m,0.0,8,6121,15,4,17,0,19,45
8,1,4,127,2h 20m,0.0,8,6300,15,3,17,45,20,5
0,0,5,18,2h 50m,0.0,8,10715,1,3,5,50,8,40
1,3,0,64,2h 30m,0.0,8,5510,24,5,14,15,16,45
4,0,2,18,3h 5m,0.0,5,6144,3,5,18,55,22,0
1,4,3,49,30h 40m,2.0,8,13253,6,3,12,45,19,25
4,3,0,66,13h 20m,1.0,8,13941,12,5,6,30,19,50
3,3,0,64,2h 35m,0.0,8,4488,1,4,20,20,22,55
8,3,0,64,2h 35m,0.0,7,3841,3,6,6,55,9,30
6,2,1,104,7h 50m,1.0,8,7575,15,5,11,25,19,15
1,2,1,97,26h 35m,2.0,8,9968,27,5,16,40,19,15
4,2,1,97,29h 35m,2.0,8,15129,9,5,13,25,19,0
3,3,0,60,5h 30m,1.0,8,4864,6,5,7,10,12,40
1,2,1,121,16h 5m,1.0,8,7480,3,6,17,20,9,25
6,2,1,104,11h 50m,1.0,8,15867,6,3,7,0,18,50
4,3,0,73,12h 30m,1.0,8,13067,21,5,9,35,22,5
1,3,0,66,15h 5m,1.0,8,8366,9,5,16,50,7,55
1,2,1,117,30h 20m,2.0,8,21571,3,3,12,55,19,15
0,0,2,18,2h 50m,0.0,8,4282,12,5,4,55,7,45
1,2,1,105,26h 20m,2.0,8,13591,9,5,16,55,19,15
10,3,0,73,27h 5m,1.0,8,7927,1,4,20,20,23,25
4,2,1,104,28h,1.0,8,14714,3,6,15,0,19,0
4,0,5,5,21h 15m,1.0,5,11087,12,3,18,55,16,10
1,2,1,104,27h 40m,1.0,8,28322,1,3,4,0,7,40
4,3,0,73,26h 10m,1.0,5,9314,1,5,17,0,19,10
3,2,1,103,4h 50m,1.0,8,7060,9,6,15,10,20,0
3,1,4,127,2h 25m,0.0,8,7900,1,3,11,35,14,0
4,4,3,48,1h 25m,0.0,8,5678,24,6,2,55,4,20
3,3,0,90,4h 35m,1.0,8,4860,24,4,19,35,0,10
8,4,3,48,1h 30m,0.0,8,2017,1,5,5,45,7,15
3,3,0,90,4h 50m,1.0,8,5069,12,6,8,10,13,0
10,3,0,73,27h 35m,1.0,8,9397,9,6,7,10,10,45
3,2,1,104,5h,1.0,8,5073,6,4,10,35,15,35
1,3,0,79,17h 20m,3.0,8,15145,24,3,5,55,23,15
6,2,1,104,10h,1.0,8,8099,24,6,9,15,19,15
1,0,5,28,8h,1.0,8,14594,6,3,11,50,19,50
3,2,1,106,3h 5m,0.0,8,4729,27,3,14,30,17,35
3,3,0,64,2h 35m,0.0,8,4804,21,5,22,15,0,50
4,2,1,117,7h 20m,2.0,5,19644,27,5,11,40,19,0
1,2,1,97,23h 30m,2.0,8,8656,27,3,19,45,19,15
4,2,1,116,26h 55m,2.0,8,13014,9,6,9,40,12,35
3,2,1,111,9h 30m,1.0,8,6442,27,3,6,40,16,10
4,2,1,104,23h 35m,1.0,5,12373,9,5,13,0,12,35
4,3,0,73,28h 50m,1.0,5,10539,6,6,9,35,14,25
4,3,0,66,13h 20m,1.0,5,10844,21,5,20,0,9,20
10,3,0,73,16h 5m,1.0,8,8452,6,6,17,0,9,5
3,2,1,111,13h 55m,1.0,8,7144,18,5,8,35,22,30
8,0,5,18,2h 50m,0.0,8,5126,9,3,20,30,23,20
6,2,1,104,6h 30m,1.0,8,6795,12,6,19,0,1,30
4,3,0,66,12h 55m,1.0,5,8586,12,5,21,10,10,5
8,3,0,64,2h 25m,0.0,7,4439,18,5,9,0,11,25
8,0,5,18,2h 55m,0.0,7,6205,15,3,9,35,12,30
3,0,2,18,2h 55m,0.0,8,4284,6,5,0,30,3,25
4,3,0,66,7h 5m,1.0,8,14571,6,6,16,30,23,35
0,3,0,64,2h 30m,0.0,8,3807,6,4,19,55,22,25
8,3,0,64,2h 40m,0.0,8,3850,6,3,6,55,9,35
8,3,0,89,7h 15m,1.0,8,8479,18,5,11,35,18,50
6,2,1,104,12h,1.0,8,8073,18,5,9,0,21,0
3,0,2,18,2h 50m,0.0,8,3943,1,6,13,0,15,50
3,1,4,127,2h 25m,0.0,8,4332,9,5,11,35,14,0
8,3,0,64,2h 30m,0.0,8,4174,27,4,17,10,19,40
1,0,5,28,21h 5m,1.0,0,14594,1,3,11,50,8,55
4,2,1,113,13h 30m,2.0,5,11507,3,6,5,30,19,0
6,2,1,111,15h 20m,1.0,5,6093,15,6,7,10,22,30
3,0,5,18,2h 55m,0.0,8,8033,24,3,18,25,21,20
3,0,2,18,3h,0.0,8,4823,27,6,16,55,19,55
4,2,1,113,15h 10m,2.0,8,13292,3,6,21,25,12,35
6,2,1,104,7h 35m,1.0,8,9526,15,6,11,40,19,15
8,3,0,64,2h 20m,0.0,7,3815,21,3,22,20,0,40
3,1,4,127,2h 20m,0.0,8,3597,27,6,13,15,15,35
4,2,1,122,13h 50m,2.0,8,13376,15,6,14,35,4,25
8,4,3,48,1h 30m,0.0,8,2017,9,5,5,45,7,15
1,3,0,67,15h 55m,2.0,8,11853,24,3,9,25,1,20
4,2,1,104,6h,1.0,5,10262,12,6,13,0,19,0
8,1,4,127,2h 35m,0.0,8,3859,24,3,9,30,12,5
1,3,0,72,22h 25m,2.0,8,12744,9,6,7,0,5,25
6,2,1,115,7h 40m,2.0,8,18485,1,6,17,50,1,30
1,3,0,78,23h 5m,2.0,8,13227,6,5,9,50,8,55
3,1,4,127,2h 20m,0.0,8,3597,21,6,19,35,21,55
3,3,0,64,2h 30m,0.0,8,4804,12,5,15,15,17,45
3,0,2,18,2h 45m,0.0,8,4423,15,6,6,5,8,50
4,2,1,104,21h 35m,1.0,5,10262,9,6,15,0,12,35
8,1,4,127,2h 15m,0.0,7,3543,6,5,9,45,12,0
3,3,0,64,2h 40m,0.0,8,4174,12,4,21,25,0,5
8,2,1,103,6h 15m,1.0,8,7084,9,3,16,35,22,50
1,3,0,78,23h 5m,2.0,8,14960,15,5,9,50,8,55
4,3,0,66,9h 50m,1.0,8,13339,24,3,6,30,16,20
4,0,2,18,3h,0.0,8,7229,12,4,8,20,11,20
3,2,1,111,11h 5m,1.0,8,6818,18,5,5,5,16,10
3,2,1,104,10h 30m,1.0,8,6316,9,6,15,0,1,30
1,2,1,106,3h 5m,0.0,8,5201,18,6,18,5,21,10
3,2,1,123,5h 5m,1.0,8,10958,18,5,23,30,4,35
3,1,4,127,2h 25m,0.0,8,3858,21,6,11,35,14,0
4,2,1,104,6h,1.0,5,10262,9,6,13,0,19,0
1,3,0,60,4h 5m,1.0,8,8996,24,5,9,10,13,15
4,2,1,120,38h 35m,2.0,5,8098,27,3,5,10,19,45
8,1,4,127,2h 15m,0.0,7,3543,1,5,8,20,10,35
6,2,1,104,11h 30m,1.0,8,10529,24,5,7,30,19,0
4,2,1,104,16h 35m,1.0,5,7438,21,3,2,15,18,50
4,2,1,104,14h 25m,1.0,5,12373,9,5,14,0,4,25
3,0,2,18,2h 55m,0.0,8,4823,27,5,7,10,10,5
4,0,2,18,3h,0.0,5,5769,21,6,8,20,11,20
6,2,1,104,6h 20m,1.0,8,9042,21,3,7,0,13,20
1,2,1,121,16h 5m,1.0,8,4697,6,4,17,20,9,25
4,3,0,66,5h 45m,1.0,5,10844,9,5,14,5,19,50
0,0,2,18,2h 50m,0.0,8,8420,9,6,4,55,7,45
6,2,1,111,9h,1.0,5,7563,6,3,7,10,16,10
1,2,1,121,12h 45m,1.0,8,7480,15,5,20,40,9,25
4,0,2,18,2h 55m,0.0,5,4030,6,5,11,10,14,5
6,2,1,111,15h 20m,1.0,8,6513,12,6,7,10,22,30
4,3,0,77,7h 15m,1.0,8,8355,9,6,10,20,17,35
6,2,1,113,10h 25m,2.0,8,16655,21,5,15,5,1,30
4,3,0,66,12h 30m,1.0,5,10844,18,5,5,45,18,15
8,3,0,64,2h 30m,0.0,8,3873,21,6,17,10,19,40
3,3,0,64,2h 30m,0.0,8,5224,9,6,15,15,17,45
4,3,0,66,19h 30m,1.0,5,10844,15,5,16,30,12,0
3,3,0,64,2h 50m,0.0,8,4778,3,3,5,30,8,20
4,2,1,104,22h,1.0,8,16289,9,3,20,50,18,50
1,2,1,106,2h 50m,0.0,8,5674,18,3,5,10,8,0
1,4,3,39,29h 55m,2.0,8,12854,12,3,6,0,11,55
1,0,5,17,13h 5m,1.0,8,8425,9,3,22,0,11,5
4,2,1,116,37h 20m,2.0,5,9328,21,3,5,30,18,50
6,2,1,104,13h 15m,1.0,8,17057,3,3,2,15,15,30
4,0,2,18,3h,0.0,8,7229,3,5,19,50,22,50
3,2,1,104,9h 30m,1.0,8,14871,3,3,11,30,21,0
4,2,1,99,30h 45m,2.0,8,14300,27,6,12,15,19,0
4,3,0,66,12h 10m,1.0,5,8529,12,6,21,10,9,20
6,2,1,104,14h 5m,1.0,8,10877,9,6,4,55,19,0
3,3,0,90,4h 40m,1.0,8,5386,21,5,17,35,22,15
6,2,1,104,8h 5m,1.0,8,11622,27,3,10,45,18,50
6,2,1,104,15h 10m,1.0,8,10197,27,5,3,50,19,0
0,2,1,103,5h 45m,1.0,8,8028,21,5,16,45,22,30
3,4,3,48,1h 30m,0.0,8,2754,1,6,12,0,13,30
1,0,5,24,13h 10m,1.0,8,6781,3,3,8,15,21,25
8,3,0,64,2h 30m,0.0,7,3841,21,5,17,10,19,40
6,2,1,104,8h 55m,1.0,8,8266,6,6,10,20,19,15
3,0,5,18,2h 55m,0.0,8,6144,24,3,7,10,10,5
4,0,2,18,2h 55m,0.0,5,4544,24,4,11,10,14,5
4,2,1,102,7h 5m,2.0,8,14441,3,6,5,30,12,35
1,4,3,48,1h 20m,0.0,8,3100,12,6,21,5,22,25
4,3,0,73,18h,1.0,8,13067,18,5,20,25,14,25
4,3,0,66,28h 40m,1.0,5,8529,12,6,18,55,23,35
3,2,1,111,7h 35m,1.0,8,6442,15,5,8,35,16,10
6,2,1,104,10h 40m,1.0,8,6480,27,6,10,20,21,0
1,0,5,33,24h 50m,1.0,8,11003,3,3,10,30,11,20
10,0,2,18,2h 50m,0.0,8,4668,12,6,21,0,23,50
4,3,0,66,22h 10m,1.0,8,13941,9,5,6,30,4,40
10,3,0,73,11h 40m,1.0,8,8820,12,5,7,10,18,50
1,2,1,103,5h 15m,1.0,8,9064,9,3,17,45,23,0
4,3,0,66,11h 25m,1.0,5,10844,6,6,8,25,19,50
4,2,1,116,13h 30m,2.0,8,15129,18,5,5,30,19,0
6,2,1,111,9h,1.0,8,6513,9,5,7,10,16,10
4,3,0,73,6h 35m,1.0,8,14676,9,6,17,0,23,35
3,0,2,18,2h 55m,0.0,8,4823,18,5,7,10,10,5
3,3,0,64,2h 30m,0.0,8,4174,12,4,15,15,17,45
4,2,1,107,12h 30m,2.0,8,19172,9,3,15,55,4,25
8,0,2,18,2h 40m,0.0,8,4423,12,4,5,55,8,35
8,3,0,64,2h 35m,0.0,8,3873,12,6,6,55,9,30
3,2,1,119,5h 45m,1.0,8,7189,3,6,21,50,3,35
4,3,0,66,22h 10m,1.0,8,13731,6,6,6,30,4,40
4,3,0,73,25h 20m,1.0,8,14151,12,5,9,35,10,55
1,1,4,127,2h 15m,0.0,8,4667,21,5,11,40,13,55
4,3,0,73,22h 45m,1.0,8,11467,1,5,20,25,19,10
10,4,3,45,8h,1.0,8,12395,6,3,8,45,16,45
6,2,1,111,7h 40m,1.0,8,7858,21,5,17,15,0,55
3,3,0,64,2h 35m,0.0,8,4804,24,5,20,20,22,55
4,3,0,73,13h 20m,1.0,5,13469,9,6,20,25,9,45
3,2,1,106,3h 5m,0.0,8,7673,6,3,14,30,17,35
4,3,0,73,25h,1.0,8,14151,9,6,17,0,18,0
4,2,1,104,21h 35m,1.0,5,10262,24,6,15,0,12,35
4,2,1,116,26h 55m,2.0,8,13014,24,6,9,40,12,35
4,2,1,104,6h,1.0,5,12373,9,5,13,0,19,0
4,2,1,104,9h,1.0,5,11399,18,5,10,0,19,0
8,0,2,18,2h 50m,0.0,8,3971,6,5,9,30,12,20
6,2,1,104,15h,1.0,5,6007,27,6,6,0,21,0
1,0,5,33,12h 25m,1.0,8,6383,15,3,10,30,22,55
3,0,2,18,2h 50m,0.0,8,5740,12,5,8,30,11,20
8,4,3,48,1h 30m,0.0,7,1965,15,6,13,15,14,45
6,2,1,112,14h 10m,2.0,5,5935,21,3,7,10,21,20
3,3,0,64,2h 45m,0.0,8,4174,6,4,9,35,12,20
3,2,1,104,8h 35m,1.0,8,7738,21,3,4,45,13,20
1,2,1,108,21h 15m,2.0,8,10441,24,5,22,0,19,15
1,4,3,48,1h 20m,0.0,8,3100,15,3,21,5,22,25
4,2,1,104,25h 30m,1.0,8,14714,6,6,17,30,19,0
10,3,0,73,25h 50m,1.0,8,9135,9,6,17,0,18,50
1,3,0,66,25h 40m,1.0,8,7893,1,4,16,50,18,30
4,3,0,73,6h 35m,1.0,8,12121,6,5,17,0,23,35
1,2,1,106,3h,0.0,8,6094,9,6,14,10,17,10
3,0,2,18,2h 50m,0.0,8,4423,9,6,10,10,13,0
4,0,5,5,11h 5m,1.0,5,7832,21,3,20,35,7,40
10,0,2,18,2h 50m,0.0,8,5403,3,4,11,30,14,20
8,3,0,64,2h 25m,0.0,7,3841,1,4,9,0,11,25
4,2,1,101,17h 40m,2.0,8,11093,21,3,10,45,4,25
4,0,2,18,3h,0.0,8,7229,24,4,19,50,22,50
3,0,2,18,3h,0.0,8,4823,27,5,16,55,19,55
4,3,0,73,9h 35m,1.0,8,11467,1,5,9,35,19,10
3,3,0,60,5h 30m,1.0,8,6111,1,5,7,10,12,40
4,3,0,73,17h 55m,1.0,5,8066,9,5,17,0,10,55
3,2,1,104,16h 15m,1.0,8,7258,27,3,4,45,21,0
1,2,1,106,2h 50m,0.0,8,4729,27,3,5,10,8,0
6,2,1,104,9h 40m,1.0,8,15135,6,3,9,10,18,50
1,3,0,67,15h 55m,2.0,8,12718,24,5,9,25,1,20
4,4,3,48,1h 25m,0.0,8,5678,18,6,2,55,4,20
3,2,1,111,5h 20m,1.0,8,5298,24,6,6,50,12,10
4,0,5,5,13h 5m,1.0,8,14815,6,3,11,40,0,45
8,3,0,64,2h 25m,0.0,8,4491,18,5,9,0,11,25
6,2,1,104,8h 30m,1.0,8,11421,27,3,10,20,18,50
4,0,5,5,23h 40m,1.0,8,12284,18,3,8,0,7,40
4,0,2,18,2h 45m,0.0,8,7229,12,5,6,0,8,45
3,0,2,18,2h 55m,0.0,8,4823,15,4,7,10,10,5
4,2,1,104,7h 30m,1.0,5,12898,27,6,20,55,4,25
6,2,1,104,13h 55m,1.0,8,13587,27,6,7,5,21,0
4,2,1,104,19h 25m,1.0,5,12373,18,5,9,0,4,25
6,2,1,111,15h 10m,1.0,5,5999,21,3,7,10,22,20
1,3,0,87,10h 10m,2.0,8,10907,18,5,8,20,18,30
4,3,0,73,11h 30m,1.0,8,14151,6,6,9,35,21,5
3,0,2,18,2h 50m,0.0,8,4591,12,5,23,30,2,20
4,0,5,5,6h 15m,1.0,8,19225,6,3,14,5,20,20
4,3,0,66,21h 55m,1.0,5,9663,6,5,14,5,12,0
4,3,0,66,11h 45m,1.0,5,10844,1,5,6,30,18,15
6,2,1,104,8h,1.0,8,13727,9,5,13,0,21,0
4,3,0,73,11h 30m,1.0,8,14151,18,5,9,35,21,5
4,2,1,104,18h 20m,1.0,5,10262,27,6,18,15,12,35
8,3,0,64,2h 25m,0.0,8,3873,12,6,9,0,11,25
4,2,1,116,8h 55m,2.0,8,13014,24,6,19,30,4,25
1,3,0,64,2h 30m,0.0,8,5510,21,6,14,15,16,45
4,2,1,101,17h 40m,2.0,8,17282,9,3,10,45,4,25
6,2,1,112,11h 35m,2.0,8,6653,27,3,9,45,21,20
3,2,1,121,5h 15m,1.0,8,12214,3,3,9,55,15,10
1,4,3,48,1h 30m,0.0,8,3625,1,5,13,55,15,25
3,0,5,18,3h,0.0,8,6860,3,3,8,30,11,30
2,2,1,104,9h,1.0,8,3876,24,6,10,35,19,35
10,0,2,18,2h 45m,0.0,8,5613,27,4,19,30,22,15
1,2,1,122,25h 45m,2.0,8,8971,27,3,5,55,7,40
4,0,2,18,3h,0.0,5,4030,21,5,19,50,22,50
3,2,1,104,10h 35m,1.0,8,8075,27,3,15,0,1,35
6,2,1,104,15h,1.0,8,7005,15,6,6,0,21,0
3,3,0,64,2h 45m,0.0,8,4778,6,3,22,10,0,55
10,1,4,127,2h 15m,0.0,8,3687,9,5,7,5,9,20
4,2,1,104,16h 55m,1.0,5,10262,9,6,11,30,4,25
3,2,1,104,14h 55m,1.0,8,6979,6,5,10,35,1,30
6,2,1,111,9h 5m,1.0,8,6717,21,3,7,5,16,10
4,0,5,5,14h 5m,1.0,8,16736,6,3,8,55,23,0
1,0,5,28,8h,1.0,8,7192,15,3,11,50,19,50
3,3,0,90,4h 10m,1.0,8,4226,15,4,6,20,10,30
